id,text,label,pos
Sentence: 1693,GravityRAT,B-software,NNP
,steals,O,NNS
,files,B-file,NNS
,with,O,IN
,the,O,DT
,following,O,JJ
,extensions,O,NNS
,:,O,:
,.docx,O,NN
,",",O,","
,.doc,O,NNP
,",",O,","
,.pptx,O,NNP
,",",O,","
,.ppt,O,NNP
,",",O,","
,.xlsx,O,NNP
,",",O,","
,.xls,O,NNP
,",",O,","
,.rtf,O,NNP
,",",O,","
,and,O,CC
,.pdf,O,NNP
,.,O,.
Sentence: 1694,GravityRAT,B-software,NNP
,steals,O,NNS
,files,B-file,NNS
,based,O,VBN
,on,O,IN
,an,O,DT
,extension,O,NN
,list,O,NN
,if,O,IN
,a,B-device,DT
,USB,I-device,NNP
,drive,I-device,NN
,is,O,VBZ
,connected,O,VBN
,to,O,TO
,the,B-application,DT
,system,I-application,NN
,.,O,.
Sentence: 1695,GravityRAT,B-software,NNP
,collects,O,VBZ
,the,B-information,DT
,volumes,I-information,NNS
,mapped,O,VBD
,on,O,IN
,the,B-application,DT
,system,I-application,NN
,.,O,.
Sentence: 1696,GravityRAT,B-software,NNP
,has,O,VBZ
,been,O,VBN
,delivered,O,VBN
,via,O,IN
,Word,B-file,NNP
,documents,I-file,NNS
,using,O,VBG
,DDE,B-tool,NNP
,for,O,IN
,execution,O,NN
,.,O,.
Sentence: 1697,GravityRAT,B-software,NNP
,has,O,VBZ
,used,O,VBN
,HTTP,B-tool,NNP
,over,O,IN
,a,O,DT
,non-standard,O,JJ
,port,O,NN
,",",O,","
,such,O,JJ
,as,O,IN
,TCP,O,NNP
,port,O,NN
,46769,O,CD
,.,O,.
Sentence: 1698,The,O,DT
,author,O,NN
,of,O,IN
,GravityRAT,B-software,NNP
,submitted,O,VBD
,samples,O,NNS
,to,O,TO
,VirusTotal,B-application,NNP
,for,O,IN
,testing,O,VBG
,.,O,.
Sentence: 1699,The,O,DT
,author,O,NN
,modified,O,VBD
,the,B-information,DT
,code,I-information,NN
,to,O,TO
,try,O,VB
,to,O,TO
,hide,O,VB
,the,O,DT
,DDE,O,NNP
,object,O,NN
,in,O,IN
,a,O,DT
,different,O,JJ
,part,O,NN
,of,O,IN
,the,B-file,DT
,document,I-file,NN
,.,O,.
Sentence: 1700,GravityRAT,B-software,NNP
,lists,O,VBZ
,the,B-tool,DT
,running,I-tool,NN
,processes,I-tool,VBZ
,on,O,IN
,the,B-application,DT
,system,I-application,NN
,.,O,.
Sentence: 1701,GravityRAT,B-software,NNP
,creates,O,VBZ
,a,B-tool,DT
,scheduled,I-tool,JJ
,task,I-tool,NN
,to,O,TO
,ensure,O,VB
,it,O,PRP
,is,O,VBZ
,re-executed,O,JJ
,everyday,O,NN
,.,O,.
Sentence: 1702,GravityRAT,B-software,NNP
,uses,O,VBZ
,WMI,B-tool,NNP
,to,O,TO
,check,O,VB
,the,B-information,DT
,BIOS,I-information,NNP
,and,O,CC
,manufacturer,B-information,NN
,information,I-information,NN
,for,O,IN
,strings,B-information,NNS
,like,O,IN
,"""VMWare""",O,NNP
,",",O,","
,"""Virtual""",O,NNP
,",",O,","
,and,O,CC
,"""XEN""",O,NNP
,and,O,CC
,another,O,DT
,WMI,O,NNP
,request,O,NN
,.,O,.
Sentence: 1703,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,use,O,VB
,DNS,B-tool,NNP
,for,O,IN
,C2,O,NNP
,communications,O,NNS
,.,O,.
Sentence: 1704,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,add,O,VB
,Login,O,NNP
,Items,O,NNP
,to,O,TO
,establish,O,VB
,persistence,O,NN
,.,O,.
Sentence: 1705,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,use,O,VB
,shell,B-information,NN
,scripts,I-information,NNS
,for,O,IN
,execution,O,NN
,",",O,","
,such,O,JJ
,as,O,IN
,/bin/sh -c,O,NN
,.,O,.
Sentence: 1706,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,add,O,VB
,a,B-file,DT
,plist,I-file,NN
,file,I-file,NN
,in,O,IN
,the,B-file,DT
,Library/LaunchDaemons,I-file,NNP
,to,O,TO
,establish,O,VB
,persistence,O,NN
,.,O,.
Sentence: 1707,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,use,O,VB
,Keychain,B-tool,NNP
,Services,I-tool,NNPS
,API,I-tool,NNP
,functions,I-tool,NNS
,to,O,TO
,find,O,VB
,and,O,CC
,collect,O,VB
,passwords,B-information,NNS
,",",O,","
,such,O,JJ
,as,O,IN
,SecKeychainFindInternetPassword,O,NNP
,and,O,CC
,SecKeychainItemCopyAttributesAndData,O,NNP
,.,O,.
Sentence: 1708,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,collect,O,VB
,data,B-information,NNS
,from,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 1709,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,use,O,VB
,multiple,O,JJ
,custom,O,NN
,routines,O,NNS
,to,O,TO
,decrypt,O,VB
,strings,B-information,NNS
,prior,O,RB
,to,O,TO
,execution,O,NN
,.,O,.
Sentence: 1710,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,establish,O,VB
,persistence,O,NN
,on,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,through,O,IN
,modifying,O,VBG
,the,B-file,DT
,profile,I-file,NN
,",",O,","
,login,O,NN
,.,O,.
Sentence: 1711,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,run,O,VB
,command,B-file,NN
,files,I-file,NNS
,associated,O,VBN
,with,O,IN
,the,B-tool,DT
,bash,I-tool,NN
,",",O,","
,csh,B-tool,NN
,",",O,","
,and,O,CC
,tcsh,B-tool,JJ
,shells,I-tool,NNS
,.,O,.
Sentence: 1712,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,use,O,VB
,uname,O,JJ
,to,O,TO
,identify,O,VB
,the,O,DT
,operating,O,NN
,system,O,NN
,name,O,NN
,",",O,","
,version,O,NN
,",",O,","
,and,O,CC
,processor,O,NN
,type,O,NN
,.,O,.
Sentence: 1713,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,obtain,O,VB
,proxy,B-information,JJ
,information,I-information,NN
,from,O,IN
,a,B-application,DT
,victim,I-application,NN
,’s,O,NN
,machine,B-device,NN
,using,O,VBG
,system,O,NN
,environment,O,NN
,variables,O,NNS
,.,O,.
Sentence: 1714,Green,B-software,JJ
,Lambert,I-software,NNP
,can,O,MD
,collect,O,VB
,the,B-information,DT
,date,I-information,NN
,and,O,CC
,time,B-information,NN
,from,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 1715,GreyEnergy,B-software,NNP
,uses,O,VBZ
,cmd.exe,B-tool,NN
,to,O,TO
,execute,O,VB
,itself,O,PRP
,in-memory,O,JJ
,.,O,.
Sentence: 1716,GreyEnergy,B-software,NNP
,encrypts,O,NNS
,communications,O,NNS
,using,O,VBG
,RSA-2048,B-tool,NNP
,.,O,.
Sentence: 1717,GreyEnergy,B-software,NNP
,encrypts,O,VBZ
,its,B-file,PRP$
,configuration,I-file,NN
,files,I-file,NNS
,with,O,IN
,AES-256,B-tool,NNP
,and,O,CC
,also,O,RB
,encrypts,O,VBZ
,its,B-information,PRP$
,strings,I-information,NNS
,.,O,.
Sentence: 1718,GreyEnergy,B-software,NNP
,has,O,VBZ
,used,O,VBN
,Tor,B-tool,NNP
,relays,O,NNS
,for,O,IN
,Command,B-device,NNP
,and,I-device,CC
,Control,I-device,NNP
,servers,I-device,NNS
,.,O,.
Sentence: 1719,GreyEnergy,B-software,NNP
,digitally,O,RB
,signs,O,NNS
,the,B-software,DT
,malware,I-software,NN
,with,O,IN
,a,O,DT
,code-signing,O,JJ
,certificate,O,NN
,.,O,.
Sentence: 1720,GreyEnergy,B-software,NNP
,uses,O,VBZ
,PsExec,B-tool,NNP
,locally,O,RB
,in,O,IN
,order,O,NN
,to,O,TO
,execute,O,VB
,rundll32.exe,B-tool,NN
,at,O,IN
,the,O,DT
,highest,O,JJS
,privileges,O,NNS
,.,O,.
Sentence: 1721,GreyEnergy,B-software,NNP
,enumerates,O,VBZ
,all,B-tool,DT
,Windows,I-tool,NNP
,services,I-tool,NNS
,.,O,.
Sentence: 1722,GRIFFON,B-software,NNP
,has,O,VBZ
,used,O,VBN
,a,B-tool,DT
,persistence,I-tool,NN
,module,I-tool,NN
,that,O,WDT
,stores,O,NNS
,the,O,DT
,implant,O,NN
,inside,O,IN
,the,B-file,DT
,Registry,I-file,NNP
,",",O,","
,which,O,WDT
,executes,O,VBZ
,at,O,IN
,logon,O,NN
,.,O,.
Sentence: 1723,GRIFFON,B-software,NNP
,has,O,VBZ
,used,O,VBN
,PowerShell,B-tool,NNP
,to,O,TO
,execute,O,VB
,the,B-tool,DT
,Meterpreter,I-tool,NNP
,downloader,I-tool,NN
,TinyMet,I-tool,NNP
,.,O,.
Sentence: 1724,GRIFFON,B-software,NNP
,has,O,VBZ
,used,O,VBN
,a,B-tool,DT
,reconnaissance,I-tool,NN
,module,I-tool,NN
,that,O,WDT
,can,O,MD
,be,O,VB
,used,O,VBN
,to,O,TO
,retrieve,O,VB
,information,B-information,NN
,about,O,IN
,a,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,computer,B-device,NN
,",",O,","
,including,O,VBG
,the,O,DT
,resolution,O,NN
,of,O,IN
,the,O,DT
,workstation,O,NN
,.,O,.
Sentence: 1725,GRIFFON,B-software,NNP
,has,O,VBZ
,used,O,VBN
,a,B-tool,DT
,reconnaissance,I-tool,NN
,module,I-tool,NN
,that,O,WDT
,can,O,MD
,be,O,VB
,used,O,VBN
,to,O,TO
,retrieve,O,VB
,the,O,DT
,date,O,NN
,and,O,CC
,time,O,NN
,of,O,IN
,the,B-application,DT
,system,I-application,NN
,.,O,.
Sentence: 1726,GrimAgent,B-software,NN
,can,O,MD
,set,O,VB
,persistence,O,NN
,with,O,IN
,a,B-file,DT
,Registry,I-file,NNP
,run,I-file,NN
,key,I-file,NN
,.,O,.
Sentence: 1727,GrimAgent,B-software,NN
,can,O,MD
,base64,B-tool,VB
,encode,O,JJ
,C2,O,NNP
,replies,O,NNS
,.,O,.
Sentence: 1728,GrimAgent,B-software,NN
,can,O,MD
,collect,O,VB
,data,B-information,NNS
,and,O,CC
,files,B-file,NNS
,from,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 1729,GrimAgent,B-software,NN
,can,O,MD
,use,O,VB
,a,B-tool,DT
,decryption,I-tool,NN
,algorithm,I-tool,NN
,for,O,IN
,strings,B-information,NNS
,based,O,VBN
,on,O,IN
,Rotate,O,NNP
,on,O,IN
,Right,B-tool,NNP
,functionality,I-tool,NN
,.,O,.
Sentence: 1730,GrimAgent,B-software,NN
,can,O,MD
,use,O,VB
,a,O,DT
,hardcoded,O,JJ
,server,O,NN
,public,O,JJ
,RSA,O,NNP
,key,O,NN
,to,O,TO
,encrypt,O,VB
,the,O,DT
,first,O,JJ
,request,O,NN
,to,O,TO
,C2,B-device,NNP
,.,O,.
Sentence: 1731,GrimAgent,B-software,NN
,has,O,VBZ
,sent,O,VBN
,data,B-information,NNS
,related,O,VBN
,to,O,TO
,a,B-device,DT
,compromise,I-device,NN
,host,I-device,NN
,over,O,IN
,its,O,PRP$
,C2,O,NNP
,channel,O,NN
,.,O,.
Sentence: 1732,GrimAgent,B-software,NN
,can,O,MD
,delete,O,VB
,previously,B-tool,RB
,created,I-tool,VBN
,tasks,I-tool,NNS
,on,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 1733,GrimAgent,B-software,NN
,can,O,MD
,collect,O,VB
,the,B-information,DT
,OS,I-information,NNP
,",",O,","
,and,O,CC
,build,O,VB
,version,O,NN
,on,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 1734,GrimAgent,B-software,NN
,has,O,VBZ
,used,O,VBN
,Accept-Language,B-tool,NNP
,to,O,TO
,identify,O,VB
,hosts,B-device,NNS
,in,O,IN
,the,O,DT
,United,O,NNP
,Kingdom,O,NNP
,",",O,","
,United,O,NNP
,States,O,NNPS
,",",O,","
,France,O,NNP
,",",O,","
,and,O,CC
,Spain,O,NNP
,.,O,.
Sentence: 1735,GrimAgent,B-software,NN
,can,O,MD
,identify,O,VB
,the,O,DT
,user,O,NN
,id,O,NN
,on,O,IN
,a,B-device,DT
,target,I-device,NN
,machine,I-device,NN
,.,O,.
Sentence: 1736,GrimAgent,B-software,NN
,can,O,MD
,sleep,O,VB
,for,O,IN
,195,O,CD
,-,O,:
,205,O,CD
,seconds,O,NNS
,after,O,IN
,payload,O,NN
,execution,O,NN
,and,O,CC
,before,O,IN
,deleting,O,VBG
,its,B-tool,PRP$
,task,I-tool,NN
,.,O,.
Sentence: 1737,Gsecdump,B-software,NNP
,can,O,MD
,dump,O,VB
,Windows,B-information,NNP
,password,I-information,NN
,hashes,I-information,NNS
,from,O,IN
,the,B-application,DT
,SAM,I-application,NNP
,.,O,.
Sentence: 1738,GuLoader,B-software,NN
,can,O,MD
,use,O,VB
,HTTP,B-tool,NNP
,to,O,TO
,retrieve,O,VB
,additional,B-file,JJ
,binaries,I-file,NNS
,.,O,.
Sentence: 1739,GuLoader,B-software,NN
,can,O,MD
,delete,O,VB
,its,B-tool,PRP$
,executable,I-tool,JJ
,from,O,IN
,the,B-file,DT
,AppData\Local\Temp,I-file,NNP
,directory,I-file,NN
,on,O,IN
,the,B-device,DT
,compromised,I-device,VBN
,host,I-device,NN
,.,O,.
Sentence: 1740,GuLoader,B-software,NN
,can,O,MD
,download,O,VB
,further,B-software,JJ
,malware,I-software,NN
,for,O,IN
,execution,O,NN
,on,O,IN
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,machine,B-device,NN
,.,O,.
Sentence: 1741,GuLoader,B-software,NN
,can,O,MD
,use,O,VB
,a,O,DT
,number,O,NN
,of,O,IN
,different,B-tool,JJ
,APIs,I-tool,NNP
,for,O,IN
,discovery,O,NN
,and,O,CC
,execution,O,NN
,.,O,.
Sentence: 1742,GuLoader,B-software,NNP
,has,O,VBZ
,previously,O,RB
,used,O,VBN
,RegAsm,B-tool,NNP
,as,O,IN
,a,B-tool,DT
,donor,I-tool,NN
,process,I-tool,NN
,.,O,.
Sentence: 1743,GuLoader,B-software,NNP
,has,O,VBZ
,relied,O,VBN
,upon,O,IN
,users,B-application,NNS
,clicking,O,VBG
,on,O,IN
,links,B-file,NNS
,to,O,TO
,malicious,B-file,JJ
,documents,I-file,NNS
,.,O,.
Sentence: 1744,GuLoader,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,perform,O,VB
,anti-VM,O,JJ
,and,O,CC
,anti-sandbox,O,JJ
,checks,O,NNS
,using,O,VBG
,string,B-information,VBG
,hashing,I-information,NN
,",",O,","
,the,B-tool,DT
,API,I-tool,NNP
,call,I-tool,NN
,EnumWindows,I-tool,NNP
,",",O,","
,and,O,CC
,checking,O,VBG
,for,O,IN
,Qemu,O,NNP
,guest,O,JJS
,agent,O,NN
,.,O,.
Sentence: 1745,GuLoader,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,perform,O,VB
,anti-debugging,O,JJ
,based,O,VBN
,on,O,IN
,time,O,NN
,checks,O,NNS
,",",O,","
,API,B-tool,NNP
,calls,I-tool,VBZ
,",",O,","
,and,O,CC
,CPUID,O,NNP
,.,O,.
Sentence: 1746,GuLoader,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,download,O,VB
,malware,B-software,NN
,from,O,IN
,Google,B-application,NNP
,Drive,I-application,NNP
,.,O,.
Sentence: 1747,Gustuff,B-software,NNP
,can,O,MD
,capture,O,VB
,files,B-file,NNS
,and,O,CC
,photos,O,NNS
,from,O,IN
,the,B-device,DT
,compromised,I-device,JJ
,device,I-device,NN
,.,O,.
Sentence: 1748,Gustuff,B-software,NNP
,hides,O,VBZ
,its,O,PRP$
,icon,O,NN
,after,O,IN
,installation,O,NN
,.,O,.
Sentence: 1749,Gustuff,B-software,NNP
,abuses,O,VBZ
,accessibility,O,NN
,features,O,NNS
,to,O,TO
,intercept,O,VB
,all,O,DT
,interactions,O,NNS
,between,O,IN
,a,B-application,DT
,user,I-application,NN
,and,O,CC
,the,B-device,DT
,device,I-device,NN
,.,O,.
Sentence: 1750,Gustuff,B-software,NNP
,uses,O,VBZ
,WebView,B-tool,NNP
,overlays,O,NNS
,to,O,TO
,prompt,O,VB
,the,B-application,DT
,user,I-application,NN
,for,O,IN
,their,B-information,PRP$
,device,I-information,NN
,unlock,I-information,NN
,code,I-information,NN
,",",O,","
,as,O,RB
,well,O,RB
,as,O,IN
,banking,O,NN
,and,O,CC
,cryptocurrency,B-information,NN
,application,I-information,NN
,credentials,I-information,NNS
,.,O,.
Sentence: 1751,Gustuff,B-software,NNP
,code,I-software,NN
,is,O,VBZ
,both,O,DT
,obfuscated,O,JJ
,and,O,CC
,packed,O,VBN
,with,O,IN
,an,B-tool,DT
,FTT,I-tool,NNP
,packer,I-tool,NN
,.,O,.
Sentence: 1752,Gustuff,B-software,NNP
,can,O,MD
,collect,O,VB
,the,B-information,DT
,contact,I-information,NN
,list,I-information,NN
,.,O,.
Sentence: 1753,Gustuff,B-software,NNP
,checks,O,NNS
,for,O,IN
,antivirus,B-software,NN
,software,I-software,NN
,contained,O,VBN
,in,O,IN
,a,O,DT
,predefined,O,JJ
,list,O,NN
,.,O,.
Sentence: 1754,Gustuff,B-software,NNP
,gathers,O,VBZ
,the,B-information,DT
,device,I-information,NN
,IMEI,I-information,NNP
,to,O,TO
,send,O,VB
,to,O,TO
,the,O,DT
,command,O,NN
,and,O,CC
,control,O,NN
,server,O,NN
,.,O,.
Sentence: 1755,H1N1,B-software,NNP
,dumps,O,NNS
,usernames,O,RB
,and,O,CC
,passwords,O,NNS
,from,O,IN
,Firefox,B-application,NNP
,",",O,","
,Internet,B-application,NNP
,Explorer,I-application,NNP
,",",O,","
,and,O,CC
,Outlook,B-application,NNP
,.,O,.
Sentence: 1756,H1N1,B-software,NNP
,obfuscates,O,VBZ
,C2,O,NNP
,traffic,O,NN
,with,O,IN
,an,O,DT
,altered,O,JJ
,version,O,NN
,of,O,IN
,base64,B-tool,NN
,.,O,.
Sentence: 1757,H1N1,B-software,NNP
,contains,O,VBZ
,a,B-tool,DT
,command,I-tool,NN
,to,O,TO
,download,O,VB
,and,O,CC
,execute,O,VB
,a,B-file,DT
,file,I-file,NN
,from,O,IN
,a,B-information,DT
,remotely,I-information,RB
,hosted,I-information,VBN
,URL,I-information,NNP
,using,O,VBG
,WinINet,B-tool,NNP
,HTTP,I-tool,NNP
,requests,I-tool,NNS
,.,O,.
Sentence: 1758,H1N1,B-software,NNP
,disable,O,JJ
,recovery,O,NN
,options,O,NNS
,and,O,CC
,deletes,O,NNS
,shadow,O,VBP
,copies,O,NNS
,from,O,IN
,the,B-application,DT
,victim,I-application,NN
,.,O,.
Sentence: 1759,H1N1,B-software,NNP
,has,O,VBZ
,functionality,B-tool,NN
,to,O,TO
,copy,O,VB
,itself,O,PRP
,to,O,TO
,removable,B-device,VB
,media,I-device,NNS
,.,O,.
Sentence: 1760,HALFBAKED,B-software,NNP
,can,O,MD
,obtain,O,VB
,information,B-information,NN
,about,O,IN
,running,B-tool,VBG
,processes,I-tool,NNS
,on,O,IN
,the,B-application,DT
,victim,I-application,NN
,.,O,.
Sentence: 1761,HALFBAKED,B-software,NNP
,can,O,MD
,obtain,O,VB
,information,B-information,NN
,about,O,IN
,the,B-device,DT
,OS,I-device,NNP
,",",O,","
,processor,B-device,NN
,",",O,","
,and,O,CC
,BIOS,B-device,NNP
,.,O,.
Sentence: 1762,HALFBAKED,B-software,NNP
,can,O,MD
,use,O,VB
,WMI,B-tool,NNP
,queries,I-tool,NNS
,to,O,TO
,gather,O,VB
,system,B-information,NN
,information,I-information,NN
,.,O,.
Sentence: 1763,HAMMERTOSS,B-software,NNP
,is,O,VBZ
,known,O,VBN
,to,O,TO
,use,O,VB
,PowerShell,B-tool,NNP
,.,O,.
Sentence: 1764,HAMMERTOSS,B-software,NNP
,is,O,VBZ
,controlled,O,VBN
,via,O,IN
,commands,B-tool,NNS
,that,O,WDT
,are,O,VBP
,appended,O,VBN
,to,O,TO
,image,B-file,NN
,files,I-file,NNS
,.,O,.
Sentence: 1765,Before,O,IN
,being,O,VBG
,appended,O,VBN
,to,O,TO
,image,B-file,NN
,files,I-file,NNS
,",",O,","
,HAMMERTOSS,B-tool,NNP
,commands,I-tool,NNS
,are,O,VBP
,encrypted,O,VBN
,with,O,IN
,a,B-file,DT
,key,I-file,NN
,composed,O,VBN
,of,O,IN
,both,O,DT
,a,O,DT
,hard-coded,O,JJ
,value,O,NN
,and,O,CC
,a,B-information,DT
,string,I-information,NN
,contained,O,VBN
,on,O,IN
,that,O,DT
,day,O,NN
,’s,O,NNP
,tweet,O,NN
,.,O,.
Sentence: 1766,To,O,TO
,decrypt,O,VB
,the,B-tool,DT
,commands,I-tool,NNS
,",",O,","
,an,O,DT
,investigator,O,NN
,would,O,MD
,need,O,VB
,access,O,NN
,to,O,TO
,the,B-software,DT
,intended,I-software,VBN
,malware,I-software,NN
,sample,I-software,NN
,",",O,","
,the,O,DT
,day,O,NN
,’s,O,NNP
,tweet,O,NN
,",",O,","
,and,O,CC
,the,B-file,DT
,image,I-file,NN
,file,I-file,NN
,containing,O,VBG
,the,B-tool,DT
,command,I-tool,NN
,.,O,.
Sentence: 1767,HAMMERTOSS,B-software,NNP
,exfiltrates,O,VBZ
,data,B-information,NNS
,by,O,IN
,uploading,O,VBG
,it,O,PRP
,to,O,TO
,accounts,O,NNS
,created,O,VBN
,by,O,IN
,the,O,DT
,actors,O,NNS
,on,O,IN
,Web,O,NNP
,cloud,O,JJ
,storage,O,NN
,providers,O,NNS
,for,O,IN
,the,O,DT
,adversaries,O,NNS
,to,O,TO
,retrieve,O,VB
,later,O,RB
,.,O,.
Sentence: 1768,Hancitor,B-software,NNP
,has,O,VBZ
,added,O,VBN
,Registry,B-file,NNP
,Run,I-file,NNP
,keys,I-file,VBD
,to,O,TO
,establish,O,VB
,persistence,O,NN
,.,O,.
Sentence: 1769,Hancitor,B-software,NN
,has,O,VBZ
,also,O,RB
,extracted,O,VBN
,executables,B-tool,NNS
,from,O,IN
,ZIP,B-file,NNP
,files,I-file,NNS
,.,O,.
Sentence: 1770,Hancitor,B-software,NNP
,has,O,VBZ
,been,O,VBN
,delivered,O,VBN
,via,O,IN
,phishing,O,VBG
,emails,O,NNS
,with,O,IN
,malicious,B-file,JJ
,attachments,I-file,NNS
,.,O,.
Sentence: 1771,Hancitor,B-software,NNP
,has,O,VBZ
,been,O,VBN
,delivered,O,VBN
,via,O,IN
,phishing,O,NN
,emails,O,NNS
,which,O,WDT
,contained,O,VBD
,malicious,B-file,JJ
,links,I-file,NNS
,.,O,.
Sentence: 1772,Can,B-software,MD
,collect,O,VB
,system,B-information,NN
,information,I-information,NN
,",",O,","
,including,O,VBG
,computer,O,NN
,name,O,NN
,",",O,","
,system,O,NN
,manufacturer,O,NN
,",",O,","
,IsDebuggerPresent,O,NNP
,state,O,NN
,",",O,","
,and,O,CC
,execution,B-file,NN
,path,I-file,NN
,.,O,.
Sentence: 1773,HARDRAIN,B-software,NNP
,uses,O,VBZ
,cmd.exe,B-tool,NN
,to,O,TO
,execute,O,VB
,netsh,B-tool,JJ
,commands,I-tool,NNS
,.,O,.
Sentence: 1774,HARDRAIN,B-software,NNP
,uses,O,VBZ
,FakeTLS,B-tool,NNP
,to,O,TO
,communicate,O,VB
,with,O,IN
,its,B-device,PRP$
,C2,I-device,NNP
,server,I-device,NN
,.,O,.
Sentence: 1775,HARDRAIN,B-software,NNP
,uses,O,VBZ
,the,B-tool,DT
,command,I-tool,NN
,cmd.exe /c,I-tool,NN
,netsh,O,IN
,firewall,O,JJ
,add,O,VBP
,portopening,O,VBG
,TCP,O,NNP
,443,O,CD
,"""adp""",O,NN
,and,O,CC
,makes,O,VBZ
,the,B-tool,DT
,victim,I-tool,NN
,machine,I-tool,NN
,function,I-tool,NN
,as,O,IN
,a,B-device,DT
,proxy,I-device,JJ
,server,I-device,NN
,.,O,.
Sentence: 1776,HAWKBALL,B-software,NNP
,has,O,VBZ
,created,O,VBN
,a,B-tool,DT
,cmd.exe,I-tool,JJ
,reverse,I-tool,NN
,shell,I-tool,NN
,",",O,","
,executed,O,VBD
,commands,B-tool,NNS
,",",O,","
,and,O,CC
,uploaded,O,JJ
,output,O,NN
,via,O,IN
,the,B-tool,DT
,command,I-tool,NN
,line,I-tool,NN
,.,O,.
Sentence: 1777,HAWKBALL,B-software,NNP
,has,O,VBZ
,sent,O,VBN
,system,B-information,NN
,information,I-information,NN
,and,O,CC
,files,B-file,VBZ
,over,O,IN
,the,O,DT
,C2,O,NNP
,channel,O,NN
,.,O,.
Sentence: 1778,HAWKBALL,B-software,NNP
,has,O,VBZ
,exploited,O,VBN
,Microsoft,B-tool,NNP
,Office,I-tool,NNP
,vulnerabilities,I-tool,VBZ
,CVE-2017-11882,B-tool,NNP
,and,O,CC
,CVE-2018-0802,B-tool,NNP
,to,O,TO
,deliver,O,VB
,the,B-information,DT
,payload,I-information,NN
,.,O,.
Sentence: 1779,HAWKBALL,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,delete,O,VB
,files,B-file,NNS
,.,O,.
Sentence: 1780,HAWKBALL,B-software,NNP
,has,O,VBZ
,used,O,VBN
,an,O,DT
,OLE,O,NNP
,object,O,NN
,that,O,WDT
,uses,O,VBZ
,Equation,O,NNP
,Editor,O,NNP
,to,O,TO
,drop,O,VB
,the,B-tool,DT
,embedded,I-tool,JJ
,shellcode,I-tool,NN
,.,O,.
Sentence: 1781,HAWKBALL,B-software,NNP
,has,O,VBZ
,leveraged,O,VBN
,several,B-tool,JJ
,Windows,I-tool,NNP
,API,I-tool,NNP
,calls,I-tool,VBZ
,to,O,TO
,create,O,VB
,processes,B-tool,NNS
,",",O,","
,gather,O,RB
,disk,B-information,JJ
,information,I-information,NN
,",",O,","
,and,O,CC
,detect,O,JJ
,debugger,O,NN
,activity,O,NN
,.,O,.
Sentence: 1782,HAWKBALL,B-software,NNP
,has,O,VBZ
,encrypted,O,VBN
,the,B-information,DT
,payload,I-information,NN
,with,O,IN
,an,B-tool,DT
,XOR-based,I-tool,JJ
,algorithm,I-tool,NN
,.,O,.
Sentence: 1783,HAWKBALL,B-software,NNP
,can,O,MD
,collect,O,VB
,the,B-information,DT
,user,I-information,NN
,name,I-information,NN
,of,O,IN
,the,B-application,DT
,system,I-application,NN
,.,O,.
Sentence: 1784,HcdLoader,B-software,NNP
,installs,O,VBZ
,itself,O,PRP
,as,O,IN
,a,B-tool,DT
,service,I-tool,NN
,for,O,IN
,persistence,O,NN
,.,O,.
Sentence: 1785,HDoor,B-software,NNP
,kills,O,VBZ
,anti-virus,O,JJ
,found,O,NN
,on,O,IN
,the,B-application,DT
,victim,I-application,NN
,.,O,.
Sentence: 1786,HELLOKITTY,B-software,NNP
,can,O,MD
,use,O,VB
,an,O,DT
,embedded,O,JJ
,RSA-2048,O,NNP
,public,O,NN
,key,O,NN
